,bpd,committee_size,extension,latency,minerblocksize
38327,79.0,128.0,syncorazor,5.0,10.0
38328,70.0,128.0,syncorazor,5.0,10.0
38329,22.0,128.0,syncorazor,5.0,10.0
38330,120.0,128.0,syncorazor,5.0,10.0
38331,120.0,128.0,syncorazor,5.0,10.0
38332,83.0,128.0,syncorazor,5.0,10.0
38333,66.0,128.0,syncorazor,5.0,10.0
38334,20.0,128.0,syncorazor,5.0,10.0
38335,20.0,128.0,syncorazor,5.0,10.0
38336,59.0,128.0,syncorazor,5.0,10.0
38337,121.0,128.0,syncorazor,5.0,10.0
38338,118.0,128.0,syncorazor,5.0,10.0
38339,83.0,128.0,syncorazor,5.0,10.0
38340,84.0,128.0,syncorazor,5.0,10.0
38341,59.0,128.0,syncorazor,5.0,10.0
38342,25.0,128.0,syncorazor,5.0,10.0
38343,20.0,128.0,syncorazor,5.0,10.0
38344,88.0,128.0,syncorazor,5.0,10.0
38345,84.0,128.0,syncorazor,5.0,10.0
38346,56.0,128.0,syncorazor,5.0,10.0
38347,82.0,128.0,syncorazor,5.0,10.0
38348,120.0,128.0,syncorazor,5.0,10.0
38349,64.0,128.0,syncorazor,5.0,10.0
38350,121.0,128.0,syncorazor,5.0,10.0
38351,79.0,128.0,syncorazor,5.0,10.0
38352,21.0,128.0,syncorazor,5.0,10.0
38353,129.0,128.0,syncorazor,5.0,10.0
38354,119.0,128.0,syncorazor,5.0,10.0
38355,61.0,128.0,syncorazor,5.0,10.0
38356,130.0,128.0,syncorazor,5.0,10.0
38357,25.0,128.0,syncorazor,5.0,10.0
38358,26.0,128.0,syncorazor,5.0,10.0
38359,119.0,128.0,syncorazor,5.0,10.0
38360,120.0,128.0,syncorazor,5.0,10.0
38361,87.0,128.0,syncorazor,5.0,10.0
38362,127.0,128.0,syncorazor,5.0,10.0
38363,23.0,128.0,syncorazor,5.0,10.0
38364,59.0,128.0,syncorazor,5.0,10.0
38365,80.0,128.0,syncorazor,5.0,10.0
38366,58.0,128.0,syncorazor,5.0,10.0
38367,113.0,128.0,syncorazor,5.0,10.0
38368,57.0,128.0,syncorazor,5.0,10.0
38369,121.0,128.0,syncorazor,5.0,10.0
38370,121.0,128.0,syncorazor,5.0,10.0
38371,77.0,128.0,syncorazor,5.0,10.0
38372,22.0,128.0,syncorazor,5.0,10.0
38373,51.0,128.0,syncorazor,5.0,10.0
38374,68.0,128.0,syncorazor,5.0,10.0
38375,83.0,128.0,syncorazor,5.0,10.0
38376,55.0,128.0,syncorazor,5.0,10.0
38377,61.0,128.0,syncorazor,5.0,10.0
38378,119.0,128.0,syncorazor,5.0,10.0
38379,112.0,128.0,syncorazor,5.0,10.0
38380,22.0,128.0,syncorazor,5.0,10.0
38381,58.0,128.0,syncorazor,5.0,10.0
38382,130.0,128.0,syncorazor,5.0,10.0
38383,115.0,128.0,syncorazor,5.0,10.0
38384,54.0,128.0,syncorazor,5.0,10.0
38385,56.0,128.0,syncorazor,5.0,10.0
38386,115.0,128.0,syncorazor,5.0,10.0
38387,111.0,128.0,syncorazor,5.0,10.0
38388,59.0,128.0,syncorazor,5.0,10.0
38389,86.0,128.0,syncorazor,5.0,10.0
38390,20.0,128.0,syncorazor,5.0,10.0
38391,20.0,128.0,syncorazor,5.0,10.0
38392,16.0,128.0,syncorazor,5.0,10.0
38393,84.0,128.0,syncorazor,5.0,10.0
38394,53.0,128.0,syncorazor,5.0,10.0
38395,82.0,128.0,syncorazor,5.0,10.0
38396,56.0,128.0,syncorazor,5.0,10.0
38397,121.0,128.0,syncorazor,5.0,10.0
38398,18.0,128.0,syncorazor,5.0,10.0
38399,119.0,128.0,syncorazor,5.0,10.0
38400,109.0,128.0,syncorazor,5.0,10.0
38401,113.0,128.0,syncorazor,5.0,10.0
38402,113.0,128.0,syncorazor,5.0,10.0
38403,24.0,128.0,syncorazor,5.0,10.0
38404,57.0,128.0,syncorazor,5.0,10.0
38405,82.0,128.0,syncorazor,5.0,10.0
38406,128.0,128.0,syncorazor,5.0,10.0
38407,85.0,128.0,syncorazor,5.0,10.0
38408,59.0,128.0,syncorazor,5.0,10.0
38409,85.0,128.0,syncorazor,5.0,10.0
38410,115.0,128.0,syncorazor,5.0,10.0
38411,111.0,128.0,syncorazor,5.0,10.0
38412,23.0,128.0,syncorazor,5.0,10.0
38413,60.0,128.0,syncorazor,5.0,10.0
38414,20.0,128.0,syncorazor,5.0,10.0
38415,130.0,128.0,syncorazor,5.0,10.0
38416,119.0,128.0,syncorazor,5.0,10.0
38417,86.0,128.0,syncorazor,5.0,10.0
38418,61.0,128.0,syncorazor,5.0,10.0
38419,59.0,128.0,syncorazor,5.0,10.0
38420,84.0,128.0,syncorazor,5.0,10.0
38421,70.0,128.0,syncorazor,5.0,10.0
38422,84.0,128.0,syncorazor,5.0,10.0
38423,52.0,128.0,syncorazor,5.0,10.0
38424,82.0,128.0,syncorazor,5.0,10.0
38425,67.0,128.0,syncorazor,5.0,10.0
38426,69.0,128.0,syncorazor,5.0,10.0
38427,132.0,128.0,syncorazor,5.0,10.0
38428,58.0,128.0,syncorazor,5.0,10.0
38429,68.0,128.0,syncorazor,5.0,10.0
38430,68.0,128.0,syncorazor,5.0,10.0
38431,110.0,128.0,syncorazor,5.0,10.0
38432,82.0,128.0,syncorazor,5.0,10.0
38433,25.0,128.0,syncorazor,5.0,10.0
38434,81.0,128.0,syncorazor,5.0,10.0
38435,81.0,128.0,syncorazor,5.0,10.0
38436,54.0,128.0,syncorazor,5.0,10.0
38437,20.0,128.0,syncorazor,5.0,10.0
38438,81.0,128.0,syncorazor,5.0,10.0
38439,81.0,128.0,syncorazor,5.0,10.0
38440,122.0,128.0,syncorazor,5.0,10.0
38441,133.0,128.0,syncorazor,5.0,10.0
38442,20.0,128.0,syncorazor,5.0,10.0
38443,57.0,128.0,syncorazor,5.0,10.0
38444,50.0,128.0,syncorazor,5.0,10.0
38445,17.0,128.0,syncorazor,5.0,10.0
38446,130.0,128.0,syncorazor,5.0,10.0
38447,6.0,128.0,syncorazor,5.0,10.0
38448,86.0,128.0,syncorazor,5.0,10.0
38449,13.0,128.0,syncorazor,5.0,10.0
38450,53.0,128.0,syncorazor,5.0,10.0
38451,50.0,128.0,syncorazor,5.0,10.0
38452,22.0,128.0,syncorazor,5.0,10.0
38453,14.0,128.0,syncorazor,5.0,10.0
38454,80.0,128.0,syncorazor,5.0,10.0
38455,69.0,128.0,syncorazor,5.0,10.0
38456,9.0,128.0,syncorazor,5.0,10.0
38457,117.0,128.0,syncorazor,5.0,10.0
38458,118.0,128.0,syncorazor,5.0,10.0
38459,88.0,128.0,syncorazor,5.0,10.0
38460,67.0,128.0,syncorazor,5.0,10.0
38461,9.0,128.0,syncorazor,5.0,10.0
38462,16.0,128.0,syncorazor,5.0,10.0
38463,59.0,128.0,syncorazor,5.0,10.0
38464,120.0,128.0,syncorazor,5.0,10.0
38465,118.0,128.0,syncorazor,5.0,10.0
38466,87.0,128.0,syncorazor,5.0,10.0
38467,83.0,128.0,syncorazor,5.0,10.0
38468,53.0,128.0,syncorazor,5.0,10.0
38469,21.0,128.0,syncorazor,5.0,10.0
38470,17.0,128.0,syncorazor,5.0,10.0
38471,86.0,128.0,syncorazor,5.0,10.0
38472,81.0,128.0,syncorazor,5.0,10.0
38473,52.0,128.0,syncorazor,5.0,10.0
38474,78.0,128.0,syncorazor,5.0,10.0
38475,120.0,128.0,syncorazor,5.0,10.0
38476,65.0,128.0,syncorazor,5.0,10.0
38477,120.0,128.0,syncorazor,5.0,10.0
38478,76.0,128.0,syncorazor,5.0,10.0
38479,4.0,128.0,syncorazor,5.0,10.0
38480,132.0,128.0,syncorazor,5.0,10.0
38481,120.0,128.0,syncorazor,5.0,10.0
38482,50.0,128.0,syncorazor,5.0,10.0
38483,131.0,128.0,syncorazor,5.0,10.0
38484,19.0,128.0,syncorazor,5.0,10.0
38485,21.0,128.0,syncorazor,5.0,10.0
38486,118.0,128.0,syncorazor,5.0,10.0
38487,119.0,128.0,syncorazor,5.0,10.0
38488,89.0,128.0,syncorazor,5.0,10.0
38489,130.0,128.0,syncorazor,5.0,10.0
38490,19.0,128.0,syncorazor,5.0,10.0
38491,50.0,128.0,syncorazor,5.0,10.0
38492,78.0,128.0,syncorazor,5.0,10.0
38493,58.0,128.0,syncorazor,5.0,10.0
38494,107.0,128.0,syncorazor,5.0,10.0
38495,50.0,128.0,syncorazor,5.0,10.0
38496,120.0,128.0,syncorazor,5.0,10.0
38497,119.0,128.0,syncorazor,5.0,10.0
38498,80.0,128.0,syncorazor,5.0,10.0
38499,7.0,128.0,syncorazor,5.0,10.0
38500,51.0,128.0,syncorazor,5.0,10.0
38501,67.0,128.0,syncorazor,5.0,10.0
38502,76.0,128.0,syncorazor,5.0,10.0
38503,49.0,128.0,syncorazor,5.0,10.0
38504,54.0,128.0,syncorazor,5.0,10.0
38505,120.0,128.0,syncorazor,5.0,10.0
38506,108.0,128.0,syncorazor,5.0,10.0
38507,17.0,128.0,syncorazor,5.0,10.0
38508,53.0,128.0,syncorazor,5.0,10.0
38509,131.0,128.0,syncorazor,5.0,10.0
38510,117.0,128.0,syncorazor,5.0,10.0
38511,57.0,128.0,syncorazor,5.0,10.0
38512,49.0,128.0,syncorazor,5.0,10.0
38513,121.0,128.0,syncorazor,5.0,10.0
38514,107.0,128.0,syncorazor,5.0,10.0
38515,58.0,128.0,syncorazor,5.0,10.0
38516,86.0,128.0,syncorazor,5.0,10.0
38517,13.0,128.0,syncorazor,5.0,10.0
38518,15.0,128.0,syncorazor,5.0,10.0
38519,6.0,128.0,syncorazor,5.0,10.0
38520,81.0,128.0,syncorazor,5.0,10.0
38521,53.0,128.0,syncorazor,5.0,10.0
38522,80.0,128.0,syncorazor,5.0,10.0
38523,48.0,128.0,syncorazor,5.0,10.0
38524,119.0,128.0,syncorazor,5.0,10.0
38525,9.0,128.0,syncorazor,5.0,10.0
38526,120.0,128.0,syncorazor,5.0,10.0
38527,109.0,128.0,syncorazor,5.0,10.0
38528,106.0,128.0,syncorazor,5.0,10.0
38529,108.0,128.0,syncorazor,5.0,10.0
38530,19.0,128.0,syncorazor,5.0,10.0
38531,57.0,128.0,syncorazor,5.0,10.0
38532,81.0,128.0,syncorazor,5.0,10.0
38533,131.0,128.0,syncorazor,5.0,10.0
38534,79.0,128.0,syncorazor,5.0,10.0
38535,54.0,128.0,syncorazor,5.0,10.0
38536,86.0,128.0,syncorazor,5.0,10.0
38537,108.0,128.0,syncorazor,5.0,10.0
38538,108.0,128.0,syncorazor,5.0,10.0
38539,13.0,128.0,syncorazor,5.0,10.0
38540,52.0,128.0,syncorazor,5.0,10.0
38541,8.0,128.0,syncorazor,5.0,10.0
38542,129.0,128.0,syncorazor,5.0,10.0
38543,119.0,128.0,syncorazor,5.0,10.0
38544,81.0,128.0,syncorazor,5.0,10.0
38545,58.0,128.0,syncorazor,5.0,10.0
38546,57.0,128.0,syncorazor,5.0,10.0
38547,79.0,128.0,syncorazor,5.0,10.0
38548,66.0,128.0,syncorazor,5.0,10.0
38549,87.0,128.0,syncorazor,5.0,10.0
38550,51.0,128.0,syncorazor,5.0,10.0
38551,79.0,128.0,syncorazor,5.0,10.0
38552,68.0,128.0,syncorazor,5.0,10.0
38553,69.0,128.0,syncorazor,5.0,10.0
38554,128.0,128.0,syncorazor,5.0,10.0
38555,57.0,128.0,syncorazor,5.0,10.0
38556,65.0,128.0,syncorazor,5.0,10.0
38557,67.0,128.0,syncorazor,5.0,10.0
38558,109.0,128.0,syncorazor,5.0,10.0
38559,84.0,128.0,syncorazor,5.0,10.0
38560,20.0,128.0,syncorazor,5.0,10.0
38561,79.0,128.0,syncorazor,5.0,10.0
38562,83.0,128.0,syncorazor,5.0,10.0
38563,53.0,128.0,syncorazor,5.0,10.0
38564,21.0,128.0,syncorazor,5.0,10.0
38565,83.0,128.0,syncorazor,5.0,10.0
38566,82.0,128.0,syncorazor,5.0,10.0
38567,117.0,128.0,syncorazor,5.0,10.0
38568,127.0,128.0,syncorazor,5.0,10.0
38569,19.0,128.0,syncorazor,5.0,10.0
38570,59.0,128.0,syncorazor,5.0,10.0
38571,53.0,128.0,syncorazor,5.0,10.0
38572,14.0,128.0,syncorazor,5.0,10.0
38573,130.0,128.0,syncorazor,5.0,10.0
38574,10.0,128.0,syncorazor,5.0,10.0
38575,86.0,128.0,syncorazor,5.0,10.0
38576,17.0,128.0,syncorazor,5.0,10.0
38577,53.0,128.0,syncorazor,5.0,10.0
38578,54.0,128.0,syncorazor,5.0,10.0
38579,19.0,128.0,syncorazor,5.0,10.0
38580,14.0,128.0,syncorazor,5.0,10.0
38581,81.0,128.0,syncorazor,5.0,10.0
38582,70.0,128.0,syncorazor,5.0,10.0
38583,5.0,128.0,syncorazor,5.0,10.0
38584,117.0,128.0,syncorazor,5.0,10.0
38585,117.0,128.0,syncorazor,5.0,10.0
38586,89.0,128.0,syncorazor,5.0,10.0
38587,68.0,128.0,syncorazor,5.0,10.0
38588,11.0,128.0,syncorazor,5.0,10.0
38589,18.0,128.0,syncorazor,5.0,10.0
38590,57.0,128.0,syncorazor,5.0,10.0
38591,118.0,128.0,syncorazor,5.0,10.0
38592,122.0,128.0,syncorazor,5.0,10.0
38593,85.0,128.0,syncorazor,5.0,10.0
38594,81.0,128.0,syncorazor,5.0,10.0
38595,53.0,128.0,syncorazor,5.0,10.0
38596,19.0,128.0,syncorazor,5.0,10.0
38597,18.0,128.0,syncorazor,5.0,10.0
38598,85.0,128.0,syncorazor,5.0,10.0
38599,84.0,128.0,syncorazor,5.0,10.0
38600,55.0,128.0,syncorazor,5.0,10.0
38601,81.0,128.0,syncorazor,5.0,10.0
38602,120.0,128.0,syncorazor,5.0,10.0
38603,68.0,128.0,syncorazor,5.0,10.0
38604,118.0,128.0,syncorazor,5.0,10.0
38605,78.0,128.0,syncorazor,5.0,10.0
38606,8.0,128.0,syncorazor,5.0,10.0
38607,130.0,128.0,syncorazor,5.0,10.0
38608,120.0,128.0,syncorazor,5.0,10.0
38609,54.0,128.0,syncorazor,5.0,10.0
38610,129.0,128.0,syncorazor,5.0,10.0
38611,22.0,128.0,syncorazor,5.0,10.0
38612,21.0,128.0,syncorazor,5.0,10.0
38613,118.0,128.0,syncorazor,5.0,10.0
38614,114.0,128.0,syncorazor,5.0,10.0
38615,86.0,128.0,syncorazor,5.0,10.0
38616,129.0,128.0,syncorazor,5.0,10.0
38617,23.0,128.0,syncorazor,5.0,10.0
38618,50.0,128.0,syncorazor,5.0,10.0
38619,80.0,128.0,syncorazor,5.0,10.0
38620,57.0,128.0,syncorazor,5.0,10.0
38621,109.0,128.0,syncorazor,5.0,10.0
38622,53.0,128.0,syncorazor,5.0,10.0
38623,119.0,128.0,syncorazor,5.0,10.0
38624,118.0,128.0,syncorazor,5.0,10.0
38625,79.0,128.0,syncorazor,5.0,10.0
38626,8.0,128.0,syncorazor,5.0,10.0
38627,53.0,128.0,syncorazor,5.0,10.0
38628,70.0,128.0,syncorazor,5.0,10.0
38629,79.0,128.0,syncorazor,5.0,10.0
38630,53.0,128.0,syncorazor,5.0,10.0
38631,54.0,128.0,syncorazor,5.0,10.0
38632,121.0,128.0,syncorazor,5.0,10.0
38633,109.0,128.0,syncorazor,5.0,10.0
38634,17.0,128.0,syncorazor,5.0,10.0
38635,54.0,128.0,syncorazor,5.0,10.0
38636,132.0,128.0,syncorazor,5.0,10.0
38637,118.0,128.0,syncorazor,5.0,10.0
38638,58.0,128.0,syncorazor,5.0,10.0
38639,52.0,128.0,syncorazor,5.0,10.0
38640,117.0,128.0,syncorazor,5.0,10.0
38641,110.0,128.0,syncorazor,5.0,10.0
38642,57.0,128.0,syncorazor,5.0,10.0
38643,88.0,128.0,syncorazor,5.0,10.0
38644,13.0,128.0,syncorazor,5.0,10.0
38645,16.0,128.0,syncorazor,5.0,10.0
38646,6.0,128.0,syncorazor,5.0,10.0
38647,83.0,128.0,syncorazor,5.0,10.0
38648,52.0,128.0,syncorazor,5.0,10.0
38649,84.0,128.0,syncorazor,5.0,10.0
38650,52.0,128.0,syncorazor,5.0,10.0
38651,119.0,128.0,syncorazor,5.0,10.0
38652,9.0,128.0,syncorazor,5.0,10.0
38653,120.0,128.0,syncorazor,5.0,10.0
38654,110.0,128.0,syncorazor,5.0,10.0
38655,110.0,128.0,syncorazor,5.0,10.0
38656,110.0,128.0,syncorazor,5.0,10.0
38657,24.0,128.0,syncorazor,5.0,10.0
38658,57.0,128.0,syncorazor,5.0,10.0
38659,80.0,128.0,syncorazor,5.0,10.0
38660,130.0,128.0,syncorazor,5.0,10.0
38661,83.0,128.0,syncorazor,5.0,10.0
38662,51.0,128.0,syncorazor,5.0,10.0
38663,89.0,128.0,syncorazor,5.0,10.0
38664,111.0,128.0,syncorazor,5.0,10.0
38665,109.0,128.0,syncorazor,5.0,10.0
38666,18.0,128.0,syncorazor,5.0,10.0
38667,52.0,128.0,syncorazor,5.0,10.0
38668,11.0,128.0,syncorazor,5.0,10.0
38669,132.0,128.0,syncorazor,5.0,10.0
38670,118.0,128.0,syncorazor,5.0,10.0
38671,85.0,128.0,syncorazor,5.0,10.0
38672,54.0,128.0,syncorazor,5.0,10.0
38673,57.0,128.0,syncorazor,5.0,10.0
38674,82.0,128.0,syncorazor,5.0,10.0
38675,71.0,128.0,syncorazor,5.0,10.0
38676,83.0,128.0,syncorazor,5.0,10.0
38677,54.0,128.0,syncorazor,5.0,10.0
38678,80.0,128.0,syncorazor,5.0,10.0
38679,67.0,128.0,syncorazor,5.0,10.0
38680,68.0,128.0,syncorazor,5.0,10.0
38681,129.0,128.0,syncorazor,5.0,10.0
38682,56.0,128.0,syncorazor,5.0,10.0
38683,67.0,128.0,syncorazor,5.0,10.0
38684,70.0,128.0,syncorazor,5.0,10.0
38685,109.0,128.0,syncorazor,5.0,10.0
38686,87.0,128.0,syncorazor,5.0,10.0
38687,23.0,128.0,syncorazor,5.0,10.0
38688,79.0,128.0,syncorazor,5.0,10.0
38689,83.0,128.0,syncorazor,5.0,10.0
38690,51.0,128.0,syncorazor,5.0,10.0
38691,22.0,128.0,syncorazor,5.0,10.0
38692,83.0,128.0,syncorazor,5.0,10.0
38693,84.0,128.0,syncorazor,5.0,10.0
38694,121.0,128.0,syncorazor,5.0,10.0
38695,132.0,128.0,syncorazor,5.0,10.0
38696,20.0,128.0,syncorazor,5.0,10.0
38697,57.0,128.0,syncorazor,5.0,10.0
38698,51.0,128.0,syncorazor,5.0,10.0
38699,12.0,128.0,syncorazor,5.0,10.0
38700,128.0,128.0,syncorazor,5.0,10.0
38701,9.0,128.0,syncorazor,5.0,10.0
38702,86.0,128.0,syncorazor,5.0,10.0
38703,14.0,128.0,syncorazor,5.0,10.0
38704,53.0,128.0,syncorazor,5.0,10.0
38705,52.0,128.0,syncorazor,5.0,10.0
38706,19.0,128.0,syncorazor,5.0,10.0
38707,16.0,128.0,syncorazor,5.0,10.0
38708,79.0,128.0,syncorazor,5.0,10.0
38709,69.0,128.0,syncorazor,5.0,10.0
38710,13.0,128.0,syncorazor,5.0,10.0
38711,120.0,128.0,syncorazor,5.0,10.0
38712,117.0,128.0,syncorazor,5.0,10.0
38713,84.0,128.0,syncorazor,5.0,10.0
38714,68.0,128.0,syncorazor,5.0,10.0
38715,12.0,128.0,syncorazor,5.0,10.0
38716,17.0,128.0,syncorazor,5.0,10.0
38717,59.0,128.0,syncorazor,5.0,10.0
38718,119.0,128.0,syncorazor,5.0,10.0
38719,120.0,128.0,syncorazor,5.0,10.0
38720,86.0,128.0,syncorazor,5.0,10.0
38721,85.0,128.0,syncorazor,5.0,10.0
38722,50.0,128.0,syncorazor,5.0,10.0
38723,21.0,128.0,syncorazor,5.0,10.0
38724,14.0,128.0,syncorazor,5.0,10.0
38725,87.0,128.0,syncorazor,5.0,10.0
38726,84.0,128.0,syncorazor,5.0,10.0
38727,53.0,128.0,syncorazor,5.0,10.0
38728,81.0,128.0,syncorazor,5.0,10.0
38729,117.0,128.0,syncorazor,5.0,10.0
38730,66.0,128.0,syncorazor,5.0,10.0
38731,114.0,128.0,syncorazor,5.0,10.0
38732,78.0,128.0,syncorazor,5.0,10.0
38733,7.0,128.0,syncorazor,5.0,10.0
38734,129.0,128.0,syncorazor,5.0,10.0
38735,121.0,128.0,syncorazor,5.0,10.0
38736,53.0,128.0,syncorazor,5.0,10.0
38737,129.0,128.0,syncorazor,5.0,10.0
38738,22.0,128.0,syncorazor,5.0,10.0
38739,21.0,128.0,syncorazor,5.0,10.0
38740,119.0,128.0,syncorazor,5.0,10.0
38741,121.0,128.0,syncorazor,5.0,10.0
38742,80.0,128.0,syncorazor,5.0,10.0
38743,131.0,128.0,syncorazor,5.0,10.0
38744,19.0,128.0,syncorazor,5.0,10.0
38745,49.0,128.0,syncorazor,5.0,10.0
38746,80.0,128.0,syncorazor,5.0,10.0
38747,59.0,128.0,syncorazor,5.0,10.0
38748,109.0,128.0,syncorazor,5.0,10.0
38749,54.0,128.0,syncorazor,5.0,10.0
38750,118.0,128.0,syncorazor,5.0,10.0
38751,119.0,128.0,syncorazor,5.0,10.0
38752,80.0,128.0,syncorazor,5.0,10.0
38753,8.0,128.0,syncorazor,5.0,10.0
38754,54.0,128.0,syncorazor,5.0,10.0
38755,70.0,128.0,syncorazor,5.0,10.0
38756,79.0,128.0,syncorazor,5.0,10.0
38757,51.0,128.0,syncorazor,5.0,10.0
38758,53.0,128.0,syncorazor,5.0,10.0
38759,121.0,128.0,syncorazor,5.0,10.0
38760,108.0,128.0,syncorazor,5.0,10.0
38761,14.0,128.0,syncorazor,5.0,10.0
38762,52.0,128.0,syncorazor,5.0,10.0
38763,133.0,128.0,syncorazor,5.0,10.0
38764,120.0,128.0,syncorazor,5.0,10.0
38765,57.0,128.0,syncorazor,5.0,10.0
38766,54.0,128.0,syncorazor,5.0,10.0
38767,121.0,128.0,syncorazor,5.0,10.0
38768,106.0,128.0,syncorazor,5.0,10.0
38769,56.0,128.0,syncorazor,5.0,10.0
38770,87.0,128.0,syncorazor,5.0,10.0
38771,11.0,128.0,syncorazor,5.0,10.0
38772,15.0,128.0,syncorazor,5.0,10.0
38773,10.0,128.0,syncorazor,5.0,10.0
38774,83.0,128.0,syncorazor,5.0,10.0
38775,54.0,128.0,syncorazor,5.0,10.0
38776,82.0,128.0,syncorazor,5.0,10.0
38777,51.0,128.0,syncorazor,5.0,10.0
38778,120.0,128.0,syncorazor,5.0,10.0
38779,13.0,128.0,syncorazor,5.0,10.0
38780,121.0,128.0,syncorazor,5.0,10.0
38781,106.0,128.0,syncorazor,5.0,10.0
38782,107.0,128.0,syncorazor,5.0,10.0
38783,109.0,128.0,syncorazor,5.0,10.0
38784,22.0,128.0,syncorazor,5.0,10.0
38785,59.0,128.0,syncorazor,5.0,10.0
38786,77.0,128.0,syncorazor,5.0,10.0
38787,128.0,128.0,syncorazor,5.0,10.0
38788,81.0,128.0,syncorazor,5.0,10.0
38789,48.0,128.0,syncorazor,5.0,10.0
38790,82.0,128.0,syncorazor,5.0,10.0
38791,108.0,128.0,syncorazor,5.0,10.0
38792,106.0,128.0,syncorazor,5.0,10.0
38793,12.0,128.0,syncorazor,5.0,10.0
38794,53.0,128.0,syncorazor,5.0,10.0
38795,9.0,128.0,syncorazor,5.0,10.0
38796,127.0,128.0,syncorazor,5.0,10.0
38797,120.0,128.0,syncorazor,5.0,10.0
38798,86.0,128.0,syncorazor,5.0,10.0
38799,59.0,128.0,syncorazor,5.0,10.0
38800,57.0,128.0,syncorazor,5.0,10.0
38801,83.0,128.0,syncorazor,5.0,10.0
38802,70.0,128.0,syncorazor,5.0,10.0
38803,86.0,128.0,syncorazor,5.0,10.0
38804,55.0,128.0,syncorazor,5.0,10.0
38805,79.0,128.0,syncorazor,5.0,10.0
38806,69.0,128.0,syncorazor,5.0,10.0
38807,69.0,128.0,syncorazor,5.0,10.0
38808,130.0,128.0,syncorazor,5.0,10.0
38809,57.0,128.0,syncorazor,5.0,10.0
38810,67.0,128.0,syncorazor,5.0,10.0
38811,70.0,128.0,syncorazor,5.0,10.0
38812,109.0,128.0,syncorazor,5.0,10.0
38813,84.0,128.0,syncorazor,5.0,10.0
38814,19.0,128.0,syncorazor,5.0,10.0
38815,79.0,128.0,syncorazor,5.0,10.0
38816,84.0,128.0,syncorazor,5.0,10.0
38817,52.0,128.0,syncorazor,5.0,10.0
38818,22.0,128.0,syncorazor,5.0,10.0
38819,79.0,128.0,syncorazor,5.0,10.0
38820,83.0,128.0,syncorazor,5.0,10.0
38821,131.0,128.0,syncorazor,5.0,10.0
38822,130.0,128.0,syncorazor,5.0,10.0
38823,24.0,128.0,syncorazor,5.0,10.0
38824,57.0,128.0,syncorazor,5.0,10.0
38825,55.0,128.0,syncorazor,5.0,10.0
38826,18.0,128.0,syncorazor,5.0,10.0
38827,126.0,128.0,syncorazor,5.0,10.0
38828,13.0,128.0,syncorazor,5.0,10.0
38829,87.0,128.0,syncorazor,5.0,10.0
38830,20.0,128.0,syncorazor,5.0,10.0
38831,54.0,128.0,syncorazor,5.0,10.0
38832,58.0,128.0,syncorazor,5.0,10.0
38833,22.0,128.0,syncorazor,5.0,10.0
38834,18.0,128.0,syncorazor,5.0,10.0
38835,84.0,128.0,syncorazor,5.0,10.0
38836,71.0,128.0,syncorazor,5.0,10.0
38837,18.0,128.0,syncorazor,5.0,10.0
38838,132.0,128.0,syncorazor,5.0,10.0
38839,122.0,128.0,syncorazor,5.0,10.0
38840,90.0,128.0,syncorazor,5.0,10.0
38841,73.0,128.0,syncorazor,5.0,10.0
38842,5.0,128.0,syncorazor,5.0,10.0
38843,25.0,128.0,syncorazor,5.0,10.0
38844,58.0,128.0,syncorazor,5.0,10.0
38845,129.0,128.0,syncorazor,5.0,10.0
38846,119.0,128.0,syncorazor,5.0,10.0
38847,89.0,128.0,syncorazor,5.0,10.0
38848,84.0,128.0,syncorazor,5.0,10.0
38849,49.0,128.0,syncorazor,5.0,10.0
38850,20.0,128.0,syncorazor,5.0,10.0
38851,19.0,128.0,syncorazor,5.0,10.0
38852,94.0,128.0,syncorazor,5.0,10.0
38853,84.0,128.0,syncorazor,5.0,10.0
38854,55.0,128.0,syncorazor,5.0,10.0
38855,82.0,128.0,syncorazor,5.0,10.0
38856,119.0,128.0,syncorazor,5.0,10.0
38857,67.0,128.0,syncorazor,5.0,10.0
38858,118.0,128.0,syncorazor,5.0,10.0
38859,79.0,128.0,syncorazor,5.0,10.0
38860,19.0,128.0,syncorazor,5.0,10.0
38861,134.0,128.0,syncorazor,5.0,10.0
38862,118.0,128.0,syncorazor,5.0,10.0
38863,53.0,128.0,syncorazor,5.0,10.0
38864,133.0,128.0,syncorazor,5.0,10.0
38865,23.0,128.0,syncorazor,5.0,10.0
38866,15.0,128.0,syncorazor,5.0,10.0
38867,134.0,128.0,syncorazor,5.0,10.0
38868,128.0,128.0,syncorazor,5.0,10.0
38869,88.0,128.0,syncorazor,5.0,10.0
38870,131.0,128.0,syncorazor,5.0,10.0
38871,24.0,128.0,syncorazor,5.0,10.0
38872,54.0,128.0,syncorazor,5.0,10.0
38873,82.0,128.0,syncorazor,5.0,10.0
38874,63.0,128.0,syncorazor,5.0,10.0
38875,108.0,128.0,syncorazor,5.0,10.0
38876,55.0,128.0,syncorazor,5.0,10.0
38877,121.0,128.0,syncorazor,5.0,10.0
38878,117.0,128.0,syncorazor,5.0,10.0
38879,78.0,128.0,syncorazor,5.0,10.0
38880,19.0,128.0,syncorazor,5.0,10.0
38881,52.0,128.0,syncorazor,5.0,10.0
38882,69.0,128.0,syncorazor,5.0,10.0
38883,83.0,128.0,syncorazor,5.0,10.0
38884,51.0,128.0,syncorazor,5.0,10.0
38885,52.0,128.0,syncorazor,5.0,10.0
